Right Answer	Predicted Answer	Norm Right Answer	Norm Predicted Answer	pctOfRaceComplete	metersLeftToClimb	metersLeftToClimbCurrentUphill	metersLeftToDescend	metersLeftToDescentCurrentDownhill	avgSlopeCurrentUphill	avgSlopeCurrentDownhill	last30SecPctFtp	last5MinPctFtp	gapToGroupAhead	closeRateGroupAhead	gapToGroupBehind	closeRateGroupBehind	groupSize	ridersAheadOfGroup	distance-passed-500	distanceleft-passed-500	distance-passed-1000	distanceleft-passed-1000	distance-passed-1500	distanceleft-passed-1500	distance-passed-2500	distanceleft-passed-2500	distance-passed-3500	distanceleft-passed-3500	distance-passed-4500	distanceleft-passed-4500	distance-passed-5000	distanceleft-passed-5000	rankInGroup
0.78750002	0.82036167	0.35679612	0.38231975	0.61483026	127.41485596	35.12643051	192.23109436	0.00000000	0.03614768	0.00000000	1.02804351	0.99418068	0.00000000	0.00000000	2.87537980	-0.76746732	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.23749995	1.23403049	0.70631063	0.70361584	0.34143347	215.56538391	62.23712540	220.19042969	0.00000000	0.02955996	0.00000000	1.16395831	0.95002377	0.00000000	0.00000000	16.36271286	0.89716107	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.95937502	0.89126951	0.49029127	0.43739378	0.49181977	154.27421570	3.20468283	218.35795593	0.00000000	0.00659571	0.00000000	0.89833331	1.07528532	0.00000000	0.00000000	35.58683395	3.50095892	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.02812505	1.01530552	0.54368937	0.53373247	0.03917000	305.99816895	0.00000000	337.48858643	1.88181198	0.00000000	0.01161914	0.82901400	0.69019967	0.77846509	-0.06711273	0.00000000	-0.21345600	2.00000000	4.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.93437499	0.96191579	0.47087377	0.49226469	0.85898471	40.20594788	23.28429031	90.12471771	0.00000000	0.07188374	0.00000000	0.92641306	0.97326648	0.00000000	-0.52768087	2.43652678	-0.37805447	3.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.33333334
0.98437500	0.96300608	0.50970870	0.49311149	0.06659242	111.59828949	0.00000000	145.37541199	3.25697327	0.00000000	0.01629301	0.96529889	0.90422523	0.36424902	-0.11702119	0.40169239	-0.13294533	7.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.42857143
0.80624998	0.85205930	0.37135920	0.40693927	0.00688230	305.50674438	0.00000000	359.88220215	23.34909058	0.00000000	0.03604190	0.85635871	0.63665450	0.00000000	0.58221757	0.00000000	-0.14302251	20.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.25000000
1.15937495	1.16224384	0.64563102	0.64785922	0.46158805	155.13261414	1.53096104	220.53637695	0.00000000	0.00945283	0.00000000	1.09774590	1.08846581	0.00000000	0.00000000	34.07778549	2.15896749	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.49062499	0.54855984	0.12621358	0.17121151	0.92055970	17.71975517	0.00000000	41.23096466	41.23096466	0.00000000	0.06364454	0.58430290	0.94444674	10.40542221	-1.97327852	0.00000000	-0.21860456	1.00000000	1.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.07187498	1.04584742	0.57766986	0.55745423	0.99700272	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.39239669	0.96512508	19.59357643	2.76944494	1.54613912	-0.68553704	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.22500002	1.03281915	0.69660193	0.54733527	0.71875459	11.99284935	7.59234953	11.59951973	0.00000000	0.02517698	0.00000000	0.96703124	1.06100583	0.00000000	0.00000000	8.01172256	-1.62699747	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
1.27499998	1.27338266	0.73543686	0.73418069	0.72998565	16.99023056	0.00000000	58.85358810	4.86638451	0.00000000	0.01622940	1.22684896	1.11179388	0.00000000	0.00000000	24.83528709	-1.44304323	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.00937498	0.55940950	0.52912617	0.17963843	0.96696329	16.10535812	16.10535812	0.76083839	0.00000000	0.04972079	0.00000000	0.51498461	0.90533918	13.96358681	4.51090240	0.00000000	-0.49504492	2.00000000	1.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.33437502	1.23638952	0.78155339	0.70544815	0.13925254	289.07080078	0.00000000	326.31399536	67.65868378	0.00000000	0.05967922	0.98692226	0.81160289	0.00000000	-0.29818499	0.00000000	-0.17705649	8.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.12500000
1.06875002	1.08539116	0.57524270	0.58816791	0.37999037	180.27420044	26.38274002	220.42752075	0.00000000	0.01809985	0.00000000	1.06158853	1.10178268	0.00000000	0.00000000	28.79488182	-0.00578084	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.99687499	0.86527979	0.51941746	0.41720760	0.37513202	20.42959976	0.00000000	22.21281624	3.68360543	0.00000000	0.01221520	0.96190107	0.88937181	0.00000000	0.00000000	5.60186577	1.27229190	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
0.95312500	0.97470438	0.48543689	0.50219756	0.82592040	87.73041534	71.81344604	90.26281738	0.00000000	0.07390131	0.00000000	0.83409089	0.97316009	1.25613236	2.87543893	0.88965476	1.35542881	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.87187499	0.88350856	0.42233008	0.43136585	0.57186818	62.08620453	16.05944824	57.91170883	0.00000000	0.04016870	0.00000000	1.11380208	0.85845298	0.00000000	0.00000000	8.96234608	1.87906218	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.11249995	1.17436874	0.60922325	0.65727669	0.73265189	16.53951645	0.00000000	54.71585846	5.19686317	0.00000000	0.01733154	1.24864578	1.11811459	0.00000000	0.00000000	24.97030640	0.11527113	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.27187502	1.38149571	0.73300970	0.81815195	0.15562229	28.11084366	6.09890318	24.28424835	0.00000000	0.00808983	0.00000000	0.99743116	0.53832334	0.00000000	0.00000000	0.00000000	0.60247910	9.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
0.89062500	0.92904305	0.43689319	0.46673244	0.04692434	118.69214630	6.98496199	145.65618896	0.00000000	0.03494228	0.00000000	0.85918480	0.87282366	0.00000000	0.14089777	3.12351060	0.30359998	7.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.85714287
0.88437498	0.83310813	0.43203881	0.39221990	0.80768442	92.67102051	0.00000000	93.61390686	3.85996795	0.00000000	0.02383314	0.78455883	0.99663848	0.00000000	-0.04849443	21.17899132	-1.64040172	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.50000000
0.49062499	0.71587324	0.12621358	0.30116370	0.33613804	88.10943604	0.00000000	93.44703674	0.20329702	0.00000000	0.00203399	0.70822918	0.83963114	0.00000000	0.26921272	2.84845972	0.14215943	4.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75000000
0.91250002	0.96938950	0.45388350	0.49806952	0.68103129	93.41730499	0.00000000	189.82574463	99.50554657	0.00000000	0.04726085	1.17927086	1.04396987	0.00000000	0.00000000	0.00000000	-0.80670863	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.14374995	1.06180143	0.63349509	0.56984574	0.67196655	29.79634666	0.00000000	56.46650314	1.97883308	0.00000000	0.00989912	1.29260421	1.01730001	0.00000000	0.00000000	18.63493919	2.41838980	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.17187500	1.18521297	0.65533978	0.66569936	0.35887334	198.39346313	43.68734360	222.22241211	0.00000000	0.02247874	0.00000000	1.20932341	1.01804185	0.00000000	0.00000000	22.77937126	1.96507490	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.58437502	0.56787735	0.19902915	0.18621540	0.19326064	290.32946777	0.00000000	280.67471313	18.84898758	0.00000000	0.05819098	0.59577990	0.81567842	0.00000000	-0.07415690	1.02569282	0.13622145	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.50000000
1.08124995	1.09739685	0.58495140	0.59749275	0.51346475	75.01493073	12.82155704	61.81834030	0.00000000	0.03206993	0.00000000	1.26190102	0.79657376	0.00000000	0.00000000	2.87436581	0.92035383	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	0.00000000
1.22187495	1.23464429	0.69417471	0.70409262	0.34253591	217.48358154	60.91871262	223.96847534	0.00000000	0.02893377	0.00000000	1.17541671	0.95542723	0.00000000	0.00000000	16.61967850	1.07547975	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.24687505	1.05110943	0.71359223	0.56154132	0.72524005	10.80891323	6.90768003	11.59426022	0.00000000	0.02748786	0.00000000	1.00786459	1.06156325	0.00000000	0.00000000	7.94055319	-1.52406371	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
0.65625000	0.72103530	0.25485435	0.30517304	0.85772926	3.93240952	0.00000000	42.00701141	13.09239483	0.00000000	0.04366315	1.07828128	1.10757327	0.00000000	0.00000000	31.74114227	-2.23619342	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.05937505	1.03663206	0.56796122	0.55029672	0.87596643	16.30794525	0.38266447	90.24279022	0.00000000	0.00236274	0.00000000	1.02958155	0.94625843	12.36211872	-5.41931915	0.00000000	0.13998915	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.55624998	0.55169570	0.17718445	0.17364714	0.92603785	15.93818760	0.00000000	32.93811417	31.92405319	0.00000000	0.04927830	0.56755209	0.93258929	10.83629894	-0.48694038	0.00000000	-0.27959707	1.00000000	1.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.21249998	1.16308236	0.68689317	0.64851052	0.57747245	145.26222229	17.69127655	193.29759216	0.00000000	0.03641125	0.00000000	0.86984372	0.98181796	0.00000000	0.00000000	21.36573601	-10.79985142	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.65312499	0.63711441	0.25242716	0.23999174	0.01823245	127.82265472	0.00000000	147.01010132	0.24862474	0.00000000	0.00248749	0.88494319	0.88494319	0.00000000	-0.12099165	0.00000000	-0.16577683	11.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.18181819
1.01562500	1.01635337	0.53398055	0.53454632	0.38219452	20.19740677	0.00000000	22.09702301	3.66991520	0.00000000	0.01460376	0.94455731	0.89807874	0.00000000	0.00000000	5.80909491	0.18453792	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
0.96249998	0.93666250	0.49271843	0.47265047	0.11225545	103.47366333	2.80434203	140.55166626	0.00000000	0.02805745	0.00000000	1.00204837	0.93698841	0.00000000	-0.03949169	0.00000000	0.16548574	5.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.40000001
0.54687500	0.93199563	0.16990291	0.46902573	0.14537250	286.55871582	0.00000000	321.57092285	62.35520935	0.00000000	0.06416810	0.98733974	0.81837744	0.00000000	-0.05513684	0.62364846	0.73008066	6.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.16666667
0.95625001	1.00819659	0.48786408	0.52821094	0.03080805	127.16971588	14.78882885	142.22735596	0.00000000	0.03699057	0.00000000	0.86685854	0.87781662	0.00000000	-0.19099545	0.00000000	-0.23779801	7.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.71428573
1.28437495	0.98673534	0.74271840	0.51154202	0.69029027	93.97416687	0.00000000	182.39625549	91.92255402	0.00000000	0.04365926	1.09023082	1.04408467	0.00000000	-1.10720217	1.85619330	-0.00739694	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.50000000
0.71875000	0.69559503	0.30339804	0.28541362	0.76482356	92.28595734	0.00000000	120.00450134	30.29953384	0.00000000	0.03741654	0.99425316	1.02350831	0.00000000	0.32443070	31.38574982	-4.44688034	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.50000000
1.20937502	1.10706472	0.68446600	0.60500169	0.84686148	64.55133057	48.46437073	89.85298920	0.00000000	0.07481010	0.00000000	1.14039814	0.98910177	0.00000000	0.00000000	3.51059198	-0.28140199	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.40000001	0.65232801	0.05582524	0.25180817	0.20519753	286.42364502	1.03666627	259.20614624	0.00000000	0.00213361	0.00000000	0.60869563	0.81542367	0.00000000	0.10151459	0.94904250	0.07146961	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.50000000
1.11249995	1.02048087	0.60922325	0.53775215	0.32113609	232.40600586	79.60356903	219.52503967	0.00000000	0.03276717	0.00000000	0.89742190	0.91334677	0.00000000	0.00000000	17.51064491	-0.79125488	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.12187505	1.19431007	0.61650491	0.67276508	0.33421317	228.37777710	70.82396698	226.18902588	0.00000000	0.03123560	0.00000000	1.06603980	0.93754798	0.00000000	0.00000000	15.32476139	-3.51320887	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.11874998	0.99354768	0.61407763	0.51683313	0.60108793	126.44825745	0.00000000	191.21803284	1.40826595	0.00000000	0.00869526	1.17729163	1.00097883	0.00000000	0.00000000	5.51984596	-0.46597734	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.67812502	0.78309089	0.27184469	0.35337156	0.77689344	92.45128632	0.00000000	116.31562042	26.47655487	0.00000000	0.04086948	0.93033856	1.02225447	0.00000000	-0.15640028	27.32671165	-6.69247818	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.50000000
0.70937502	0.68981886	0.29611653	0.28092724	0.15283789	100.41622925	7.19819069	134.15342712	0.00000000	0.02400597	0.00000000	0.82369792	0.91655403	0.00000000	0.11505131	1.20948529	0.18324675	4.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75000000
1.06875002	1.09176731	0.57524270	0.59312028	0.67461073	28.91631508	0.00000000	57.53312683	2.55970049	0.00000000	0.01280490	1.28057289	1.02148247	0.00000000	0.00000000	19.19255638	3.20226812	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.61250001	0.95887202	0.22087379	0.48990059	0.13301457	290.29196167	0.00000000	328.16558838	66.60820770	0.00000000	0.05140856	0.98314077	0.80858219	0.00000000	0.00000000	0.00000000	-0.07963318	7.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.55937499	0.64801800	0.17961164	0.24846059	0.45470658	82.31925201	7.51824236	67.71389008	0.00000000	0.02507334	0.00000000	0.76635414	0.77506560	0.00000000	0.22820829	3.59648347	0.01756393	4.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.75000000
0.86874998	0.87846512	0.41990289	0.42744863	0.62156665	45.92356873	0.00000000	57.50917435	1.39318621	0.00000000	0.01393883	1.27815104	0.94058573	0.00000000	0.00000000	13.72634125	4.49447966	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.79374999	0.79796106	0.36165047	0.36492121	0.00841674	305.96203613	0.00000000	359.70660400	23.66913414	0.00000000	0.03653592	0.88595110	0.64359736	0.00000000	0.12687027	0.00000000	-0.36623171	20.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.20000000
1.03437495	1.06845331	0.54854363	0.57501221	0.37080723	187.84277344	34.97378159	219.43724060	0.00000000	0.02159435	0.00000000	1.14114153	1.05968130	0.00000000	0.00000000	26.18445587	1.05749786	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.15937495	1.15611720	0.64563102	0.64310074	0.59913707	127.87188721	0.00000000	192.34458923	0.98277885	0.00000000	0.00303406	1.17905188	1.00085485	0.00000000	0.00000000	6.60385942	-1.62063360	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.24374998	1.20754874	0.71116501	0.68304753	0.79218739	8.10177040	0.00000000	49.39232254	9.55513573	0.00000000	0.03186639	1.13257813	1.14558840	0.00000000	0.00000000	29.85636902	-3.20072508	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.02812505	0.97844058	0.54368937	0.50509948	0.40835345	170.36605835	15.33311272	223.02368164	0.00000000	0.01352477	0.00000000	1.08958328	1.06495762	0.00000000	0.00000000	31.30081940	1.71173155	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.57187498	0.60329807	0.18932037	0.21372667	0.34912270	87.53198242	1.38465095	94.70688629	0.00000000	0.01385344	0.00000000	0.66721356	0.83121288	0.00000000	0.12748677	3.01967978	-0.73696566	4.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75000000
0.93124998	0.97605538	0.46844658	0.50324690	0.11438345	101.45932007	1.95264149	140.75634766	0.00000000	0.01953618	0.00000000	0.97670692	0.93777698	0.00000000	-0.04188813	0.00000000	-0.21353294	5.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.40000001
0.62812501	0.63386929	0.23300971	0.23747128	0.28533036	89.34989166	1.50433624	109.04104614	0.00000000	0.01505089	0.00000000	0.77763021	0.86061335	0.00000000	0.40346441	2.89752626	-0.71284258	4.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75000000
0.93437499	0.91387200	0.47087377	0.45494914	0.57569474	61.99400330	16.40157127	60.12631989	0.00000000	0.04102444	0.00000000	1.07656252	0.85672677	0.00000000	0.00000000	9.13969421	0.93751842	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.09062505	1.19048345	0.59223306	0.66979295	0.60322571	127.47145844	0.00000000	194.06855774	2.69682002	0.00000000	0.01665136	1.16153646	1.00139236	0.00000000	0.00000000	4.66410398	-0.73279661	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.53437501	0.60704982	0.16019419	0.21664061	0.28563493	248.21060181	0.00000000	234.83699036	8.74036407	0.00000000	0.05396686	0.85700518	0.95078123	0.00000000	0.00000000	19.89266586	10.93825817	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1.21249998	1.23525989	0.68689317	0.70457077	0.34363970	217.94624329	59.85042953	226.29554749	0.00000000	0.02842638	0.00000000	1.18981767	0.96058017	0.00000000	0.00000000	16.94256210	1.04772222	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.10312498	0.99039751	0.60194170	0.51438642	0.68330508	92.68174744	0.00000000	189.18400574	99.44931030	0.00000000	0.04723415	1.15177083	1.04452932	0.00000000	0.00000000	0.00000000	-0.80967021	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.93750000	0.83804440	0.47330096	0.39605391	0.94881552	1.84103119	1.84103119	12.82115078	0.00000000	0.00920976	0.00000000	0.99734378	1.06739545	0.00000000	0.00000000	32.23544693	3.41694856	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
